credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,tasa_outlier,mora_30,max_dias_mora_6m,pct_pagadas_tiempo,n_cuotas_con_mora,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash,score_externo_nulo,edad_sospechosa,total_eventos,dias_activo,logins,pagos_iniciados,pagos_exitosos,pagos_fallidos,consultas_saldo,simulaciones_credito,solicitudes_soporte,pct_exitosos,pct_abandonados,sesion_promedio_seg,tasa_conversion_pago,prob_mora,banda_riesgo
CR000817,CL00739,2025-07-27,Crédito libre inversión,10700000,12,0.0196,1009000,Web,864,0.2352,Automática,Activo,0,0,5,0.8333333333333334,1,2025-12-03,Norte de Santander,Cúcuta,53,M,5,Técnico/Tecnólogo,Empleado,4290000.0,Campaña digital,671.0,False,2,Android,hash_114629,0,0,8,91,3,1,2,0,2,0,0,0.875,0.125,162.375,2.0,0.19680748852141405,"Medio
(15-35%)"
CR000819,CL00742,2025-07-04,Crédito consumo digital,4000000,6,0.0345,749000,App,900,0.1265,Automática,Finalizado,0,0,0,1.0,0,2026-01-01,Valle del Cauca,Cali,23,F,3,Bachiller,Microempresario,5920000.0,Campaña digital,705.0,False,4,Web,hash_334618,0,0,4,62,1,0,0,0,1,0,2,0.5,0.0,197.25,0.0,0.19001954963642653,"Medio
(15-35%)"
CR000820,CL00743,2025-06-12,Crédito consumo digital,1150000,9,0.0351,151000,App,845,0.0634,Automática,Finalizado,0,0,12,0.8333333333333334,1,2024-01-29,Caldas,Manizales,30,F,2,Universitario,Microempresario,2380000.0,Referido,526.0,True,0,iOS,hash_212168,0,0,4,208,1,0,1,0,1,0,1,0.75,0.0,166.25,0.0,0.35611369296204076,"Alto
(35-60%)"
CR000821,CL00746,2025-04-30,Crédito libre inversión,5100000,12,0.0205,484000,Web,868,0.1779,Automática,Finalizado,0,0,0,1.0,0,2023-06-15,Risaralda,Pereira,29,F,4,Técnico/Tecnólogo,Microempresario,2720000.0,App orgánico,692.0,True,1,Android,hash_832068,0,0,9,664,2,0,2,2,3,0,0,0.6666666666666666,0.1111111111111111,151.44444444444446,0.0,0.22357496062248022,"Medio
(15-35%)"
CR000823,CL00748,2025-12-27,Crédito consumo digital,650000,6,0.0338,122000,App,818,0.0475,Automática,Mora moderada,0,1,58,0.5,2,2024-03-07,Bogotá D.C.,Bogotá,28,F,1,Técnico/Tecnólogo,Comerciante,0.0,App orgánico,483.0,False,2,iOS,hash_547822,0,0,22,739,5,2,1,1,8,0,3,0.5,0.3181818181818182,154.72727272727272,0.5,0.6516085315794118,"Muy alto
(> 60%)"
CR000824,CL00748,2024-10-17,Microcrédito,2300000,9,0.0337,301000,App,818,0.1171,Automática,Mora moderada,0,1,58,0.5,3,2024-03-07,Bogotá D.C.,Bogotá,28,F,1,Técnico/Tecnólogo,Comerciante,0.0,App orgánico,483.0,False,2,iOS,hash_547822,0,0,22,739,5,2,1,1,8,0,3,0.5,0.3181818181818182,154.72727272727272,0.5,0.7273753438273792,"Muy alto
(> 60%)"
CR000825,CL00748,2025-11-03,Microcrédito,1350000,12,0.0324,138000,App,885,0.0537,Automática,Activo,0,0,0,0.8333333333333334,0,2024-03-07,Bogotá D.C.,Bogotá,28,F,1,Técnico/Tecnólogo,Comerciante,0.0,App orgánico,483.0,False,2,iOS,hash_547822,0,0,22,739,5,2,1,1,8,0,3,0.5,0.3181818181818182,154.72727272727272,0.5,0.5114076016051304,"Alto
(35-60%)"
CR000826,CL00749,2025-11-26,Crédito libre inversión,2050000,6,0.0301,379000,Call center,752,0.184,Automática,Activo,0,0,10,0.8,1,2025-02-05,Bogotá D.C.,Bogotá,30,F,3,Universitario,Estudiante,2060000.0,Referido,604.0,False,0,iOS,hash_871784,0,0,8,313,5,2,0,0,1,0,0,0.75,0.25,274.5,0.0,0.4972054941640629,"Alto
(35-60%)"
CR000827,CL00750,2023-11-20,Avance de nómina,1800000,9,0.0189,219000,App,844,0.0852,Automática,Finalizado,0,0,0,1.0,0,2023-04-26,Valle del Cauca,Cali,22,M,6,Bachiller,Empleado,2950000.0,Campaña digital,674.0,True,1,Android,hash_555618,0,0,3,283,0,1,1,0,1,0,0,1.0,0.0,119.0,1.0,0.28026540640234465,"Medio
(15-35%)"
CR000828,CL00751,2025-01-27,Microcrédito,3150000,6,0.0428,606000,App,872,0.1599,Automática,Finalizado,0,0,0,1.0,0,2024-04-07,Antioquia,Medellín,27,M,3,Universitario,Microempresario,3790000.0,App orgánico,588.0,True,1,Android,hash_306604,0,0,10,614,4,3,1,0,2,0,0,0.8,0.2,131.9,0.3333333333333333,0.42412987030131916,"Alto
(35-60%)"
CR000829,CL00753,2025-08-09,Crédito libre inversión,2250000,24,0.0277,130000,Web,727,0.0774,Automática,Mora moderada,0,1,34,0.6666666666666666,2,2025-12-04,Antioquia,Medellín,26,M,3,Universitario,Empleado,1680000.0,Campaña digital,550.0,False,1,Android,hash_492963,0,0,14,142,6,2,1,0,3,1,0,1.0,0.0,176.0,0.5,0.6414465762988713,"Muy alto
(> 60%)"
CR000830,CL00754,2025-10-25,Crédito consumo digital,450000,9,0.0376,60000,Aliado,900,0.0233,Automática,Activo,0,0,0,1.0,0,2024-06-02,Cundinamarca,Soacha,47,F,3,Sin información,Independiente,2370000.0,Campaña digital,629.0,True,0,Android,hash_317544,0,0,15,675,2,2,3,1,3,1,2,0.6,0.2,114.2,1.5,0.31566415505106205,"Medio
(15-35%)"
CR000831,CL00754,2025-11-26,Crédito consumo digital,2050000,12,0.0217,196000,App,867,0.0763,Automática,Activo,0,0,21,0.8,1,2024-06-02,Cundinamarca,Soacha,47,F,3,Sin información,Independiente,2370000.0,Campaña digital,629.0,True,0,Android,hash_317544,0,0,15,675,2,2,3,1,3,1,2,0.6,0.2,114.2,1.5,0.25154427566020227,"Medio
(15-35%)"
CR000832,CL00755,2024-07-03,Crédito consumo digital,1200000,12,0.0204,114000,App,808,0.0481,Automática,Finalizado,0,0,0,1.0,0,2023-01-20,Bolívar,Cartagena,27,F,3,Universitario,Comerciante,2370000.0,App orgánico,656.0,True,0,Android,hash_796403,0,0,8,1117,2,1,1,0,2,0,2,0.625,0.125,165.875,1.0,0.2724591287269061,"Medio
(15-35%)"
CR000833,CL00757,2025-02-27,Avance de nómina,1450000,3,0.0309,514000,App,886,0.1736,Automática,Finalizado,0,0,14,0.6666666666666666,1,2024-09-16,Santander,Bucaramanga,41,F,2,Bachiller,Empleado,2960000.0,Referido,663.0,True,0,iOS,hash_239244,0,0,7,482,2,1,1,0,1,1,1,0.5714285714285714,0.2857142857142857,99.71428571428572,1.0,0.278028752390811,"Medio
(15-35%)"
CR000834,CL00758,2025-05-01,Microcrédito,3900000,3,0.04,1405000,Web,836,0.4145,Manual,Finalizado,0,0,0,1.0,0,2024-01-16,Valle del Cauca,Cali,38,M,2,Sin información,Empleado,3390000.0,App orgánico,633.0,False,0,Android,hash_793278,0,0,7,563,2,1,1,1,1,1,0,0.8571428571428571,0.0,141.0,1.0,0.3958207310108445,"Alto
(35-60%)"
CR000835,CL00759,2024-09-10,Crédito libre inversión,5650000,12,0.0283,562000,Aliado,888,0.188,Automática,Finalizado,0,0,0,1.0,0,2024-08-15,Bogotá D.C.,Bogotá,27,M,3,Bachiller,Empleado,2990000.0,Aliado comercial,575.0,True,0,Android,hash_845870,0,0,5,137,3,0,0,0,1,0,0,0.8,0.2,194.6,0.0,0.4265344492201748,"Alto
(35-60%)"
CR000836,CL00761,2025-12-31,Desconocido,4850000,9,0.0235,604000,App,900,0.1581,Automática,Activo,0,0,0,1.0,0,2024-08-11,Bogotá D.C.,Bogotá,30,F,2,Universitario,Empleado,3820000.0,Campaña digital,562.0,True,3,Android,hash_700807,0,0,9,426,2,2,1,0,4,0,0,0.7777777777777778,0.2222222222222222,137.33333333333334,0.5,0.4172490649495891,"Alto
(35-60%)"
CR000837,CL00762,2025-11-26,Crédito consumo digital,2050000,9,0.0258,258000,App,807,0.0711,Automática,Activo,0,0,0,1.0,0,2025-06-28,Bogotá D.C.,Bogotá,37,M,2,Bachiller,Comerciante,3630000.0,App orgánico,532.0,True,2,iOS,hash_449529,0,0,18,290,3,5,3,0,6,1,0,0.7777777777777778,0.2222222222222222,147.72222222222223,0.6,0.3823628250527147,"Alto
(35-60%)"
CR000838,CL00762,2025-08-03,Microcrédito,3050000,12,0.0395,324000,App,840,0.0893,Automática,Mora severa,0,1,117,0.6666666666666666,2,2025-06-28,Bogotá D.C.,Bogotá,37,M,2,Bachiller,Comerciante,3630000.0,App orgánico,532.0,True,2,iOS,hash_449529,0,0,18,290,3,5,3,0,6,1,0,0.7777777777777778,0.2222222222222222,147.72222222222223,0.6,0.5381492711051432,"Alto
(35-60%)"
CR000840,CL00764,2025-12-05,Crédito consumo digital,2350000,3,0.0346,838000,App,841,0.2951,Automática,Mora moderada,0,1,31,0.6666666666666666,1,2025-05-31,Bogotá D.C.,Bogotá,35,F,2,Bachiller,Independiente,2840000.0,Campaña digital,587.0,False,1,Android,hash_901555,0,0,25,313,11,4,2,0,4,0,1,0.72,0.24,150.4,0.5,0.5559245707317717,"Alto
(35-60%)"
CR000841,CL00764,2025-10-26,Crédito consumo digital,1000000,6,0.0381,190000,Web,813,0.0669,Automática,Finalizado,0,0,5,0.8333333333333334,1,2025-05-31,Bogotá D.C.,Bogotá,35,F,2,Bachiller,Independiente,2840000.0,Campaña digital,587.0,False,1,Android,hash_901555,0,0,25,313,11,4,2,0,4,0,1,0.72,0.24,150.4,0.5,0.41219313157998405,"Alto
(35-60%)"
CR000842,CL00765,2025-08-27,Avance de nómina,450000,6,0.0184,80000,App,783,0.0449,Automática,Mora moderada,0,1,34,0.6666666666666666,2,2024-05-08,Bogotá D.C.,Bogotá,47,M,2,Universitario,Conductor/Repartidor,1780000.0,Campaña digital,525.0,False,2,Android,hash_638908,0,0,9,628,3,2,1,0,0,0,3,0.6666666666666666,0.0,126.22222222222224,0.5,0.5328319047811817,"Alto
(35-60%)"
CR000843,CL00766,2024-02-20,Crédito consumo digital,750000,3,0.0247,262000,App,894,0.1489,Automática,Finalizado,0,0,0,1.0,0,2023-10-23,Bogotá D.C.,Bogotá,29,F,2,Bachiller,Empleado,1760000.0,Call center,644.0,True,0,Android,hash_847590,0,0,8,595,2,2,0,0,2,0,2,0.625,0.125,123.375,0.0,0.33321639710285406,"Medio
(15-35%)"
CR000844,CL00767,2025-07-11,Crédito libre inversión,1550000,6,0.0211,278000,App,831,0.123,Automática,Mora moderada,0,1,49,0.6666666666666666,2,2024-11-13,Atlántico,Barranquilla,36,F,4,Sin información,Comerciante,2260000.0,Aliado comercial,566.0,False,2,iOS,hash_906675,0,0,13,455,2,3,1,2,0,3,1,0.7692307692307693,0.0,132.07692307692307,0.3333333333333333,0.5162095553405268,"Alto
(35-60%)"
CR000845,CL00767,2025-02-22,Crédito libre inversión,5050000,6,0.0277,925000,Aliado,743,0.4093,Manual,Mora severa,0,1,76,0.5,3,2024-11-13,Atlántico,Barranquilla,36,F,4,Sin información,Comerciante,2260000.0,Aliado comercial,566.0,False,2,iOS,hash_906675,0,0,13,455,2,3,1,2,0,3,1,0.7692307692307693,0.0,132.07692307692307,0.3333333333333333,0.6901418064097097,"Muy alto
(> 60%)"
CR000846,CL00768,2024-01-30,Crédito consumo digital,2100000,9,0.0213,259000,App,900,0.0649,Automática,Finalizado,0,0,0,1.0,0,2023-10-17,Bogotá D.C.,Bogotá,54,F,2,Técnico/Tecnólogo,Empleado,3990000.0,App orgánico,721.0,True,2,Web,hash_402944,0,0,13,828,5,1,2,0,3,2,0,1.0,0.0,195.84615384615384,2.0,0.08979556132592748,"Bajo
(< 15%)"
CR000847,CL00768,2025-03-09,Crédito consumo digital,2650000,3,0.0283,934000,Web,900,0.2341,Automática,Finalizado,0,0,0,1.0,0,2023-10-17,Bogotá D.C.,Bogotá,54,F,2,Técnico/Tecnólogo,Empleado,3990000.0,App orgánico,721.0,True,2,Web,hash_402944,0,0,13,828,5,1,2,0,3,2,0,1.0,0.0,195.84615384615384,2.0,0.11692289773596702,"Bajo
(< 15%)"
CR000848,CL00769,2025-04-19,Crédito consumo digital,600000,6,0.0382,114000,Aliado,726,0.0974,Automática,Mora severa,0,1,80,0.3333333333333333,4,2024-08-10,Bogotá D.C.,Bogotá,30,M,2,Bachiller,Conductor/Repartidor,1170000.0,Aliado comercial,401.0,False,0,Android,hash_569045,0,0,3,515,0,1,0,0,1,0,0,1.0,0.0,159.33333333333334,0.0,0.6600488649371309,"Muy alto
(> 60%)"
CR000849,CL00770,2024-07-22,Crédito consumo digital,1250000,12,0.0356,130000,Aliado,788,0.061,Automática,Mora severa,0,1,61,0.6666666666666666,2,2024-02-20,Valle del Cauca,Cali,54,F,3,Bachiller,Conductor/Repartidor,2130000.0,Aliado comercial,525.0,False,1,Android,hash_613909,0,0,11,733,2,2,2,0,2,0,1,0.9090909090909092,0.0,210.8181818181818,1.0,0.5203232816595869,"Alto
(35-60%)"
CR000850,CL00773,2025-11-25,Crédito consumo digital,650000,3,0.0316,231000,Web,868,0.106,Automática,Finalizado,0,0,0,1.0,0,2025-10-06,Valle del Cauca,Cali,42,F,4,Bachiller,Independiente,2180000.0,Aliado comercial,625.0,False,1,Android,hash_176693,0,0,14,197,5,4,1,0,3,0,1,0.8571428571428571,0.0714285714285714,180.14285714285714,0.25,0.27368265318578167,"Medio
(15-35%)"
CR000851,CL00774,2026-01-11,Crédito consumo digital,1350000,18,0.029,97000,App,726,0.0634,Automática,Activo,0,0,0,0.75,0,2025-12-21,Tolima,Ibagué,46,M,4,Universitario,Desempleado,1530000.0,Aliado comercial,519.0,False,0,Web,hash_948158,0,0,10,120,2,1,2,0,4,0,0,0.9,0.1,255.3,2.0,0.5154888546625093,"Alto
(35-60%)"
CR000852,CL00775,2025-08-29,Crédito consumo digital,800000,6,0.0208,143000,App,701,0.1723,Automática,Mora severa,0,1,86,0.6666666666666666,2,2025-10-15,Valle del Cauca,Cali,42,M,3,Universitario,Estudiante,830000.0,Call center,450.0,True,0,Android,hash_540769,0,0,18,176,7,1,2,0,5,0,2,0.6111111111111112,0.2777777777777778,125.27777777777776,2.0,0.6577992322066797,"Muy alto
(> 60%)"
CR000853,CL00775,2026-01-13,Crédito consumo digital,500000,9,0.0274,63000,App,655,0.0759,Automática,Activo,0,0,2,0.5,1,2025-10-15,Valle del Cauca,Cali,42,M,3,Universitario,Estudiante,830000.0,Call center,450.0,True,0,Android,hash_540769,0,0,18,176,7,1,2,0,5,0,2,0.6111111111111112,0.2777777777777778,125.27777777777776,2.0,0.609028233678336,"Muy alto
(> 60%)"
CR000854,CL00776,2025-01-17,Crédito consumo digital,1450000,6,0.0385,275000,App,834,0.118,Automática,Finalizado,0,0,14,0.8333333333333334,1,2024-01-10,Meta,Villavicencio,20,F,3,Técnico/Tecnólogo,Microempresario,2330000.0,Referido,566.0,False,1,Android,hash_770740,0,0,9,693,4,0,1,0,3,0,1,0.8888888888888888,0.0,192.44444444444449,0.0,0.41528989980280967,"Alto
(35-60%)"
CR000855,CL00777,2024-08-24,Crédito consumo digital,2150000,9,0.031,277000,Web,851,0.0737,Automática,Finalizado,0,0,16,0.8333333333333334,1,2024-05-29,Norte de Santander,Cúcuta,29,M,1,Posgrado,Empleado,3760000.0,Campaña digital,694.0,False,4,Android,hash_866781,0,0,11,590,2,0,2,0,2,2,3,0.7272727272727273,0.0,126.9090909090909,0.0,0.22113469323532717,"Medio
(15-35%)"
CR000856,CL00777,2025-01-03,Microcrédito,2200000,24,0.0449,152000,Web,827,0.0404,Automática,Activo,0,0,0,1.0,0,2024-05-29,Norte de Santander,Cúcuta,29,M,1,Posgrado,Empleado,3760000.0,Campaña digital,694.0,False,4,Android,hash_866781,0,0,11,590,2,0,2,0,2,2,3,0.7272727272727273,0.0,126.9090909090909,0.0,0.2442812411686552,"Medio
(15-35%)"
CR000858,CL00780,2025-12-04,Crédito consumo digital,800000,6,0.025,145000,App,816,0.0924,Automática,Activo,0,0,12,0.6,1,2025-12-01,Antioquia,Medellín,42,M,1,Bachiller,Comerciante,1570000.0,Aliado comercial,580.0,True,1,iOS,hash_620724,0,0,7,106,3,0,1,1,2,0,0,0.8571428571428571,0.0,195.42857142857144,0.0,0.40616706729108254,"Alto
(35-60%)"
CR000859,CL00781,2025-08-20,Microcrédito,2550000,9,0.0363,337000,App,839,0.1311,Automática,Mora moderada,0,1,57,0.6666666666666666,2,2024-12-10,Antioquia,Medellín,38,F,1,Sin información,Independiente,-1.0,App orgánico,507.0,True,2,Android,hash_680609,0,0,21,475,5,4,2,0,3,3,2,0.8095238095238095,0.0952380952380952,122.85714285714286,0.5,0.669476218143503,"Muy alto
(> 60%)"
CR000860,CL00781,2025-09-22,Crédito libre inversión,2700000,3,0.0178,932000,App,747,0.3626,Manual,Mora moderada,0,1,44,0.3333333333333333,2,2024-12-10,Antioquia,Medellín,38,F,1,Sin información,Independiente,-1.0,App orgánico,507.0,True,2,Android,hash_680609,0,0,21,475,5,4,2,0,3,3,2,0.8095238095238095,0.0952380952380952,122.85714285714286,0.5,0.6720485026883608,"Muy alto
(> 60%)"
CR000861,CL00781,2026-01-07,Crédito consumo digital,750000,6,0.0357,141000,Aliado,771,0.0549,Automática,Mora moderada,0,1,50,0.25,2,2024-12-10,Antioquia,Medellín,38,F,1,Sin información,Independiente,-1.0,App orgánico,507.0,True,2,Android,hash_680609,0,0,21,475,5,4,2,0,3,3,2,0.8095238095238095,0.0952380952380952,122.85714285714286,0.5,0.6531393030014199,"Muy alto
(> 60%)"
CR000862,CL00782,2025-01-06,Microcrédito,1650000,6,0.0364,311000,Aliado,834,0.121,Automática,Mora moderada,0,1,42,0.5,3,2023-09-01,Bogotá D.C.,Bogotá,23,M,3,Universitario,Independiente,2370000.0,Referido,568.0,False,2,Android,hash_119192,0,0,6,699,2,0,0,2,1,0,0,0.5,0.1666666666666666,155.33333333333334,0.0,0.6338324584861933,"Muy alto
(> 60%)"
CR000864,CL00786,2025-11-15,Crédito consumo digital,3550000,6,0.0206,635000,Web,852,0.1835,Automática,Activo,0,0,0,0.8333333333333334,0,2024-04-10,Caldas,Manizales,47,F,4,Bachiller,Comerciante,3460000.0,App orgánico,674.0,True,0,Android,hash_968480,0,0,8,579,2,0,1,0,2,1,1,0.875,0.0,120.25,0.0,0.18824988052833644,"Medio
(15-35%)"
CR000865,CL00788,2023-06-29,Crédito libre inversión,5750000,12,0.0211,548000,Web,829,0.1734,Automática,Finalizado,0,0,0,1.0,0,2023-03-08,Santander,Bucaramanga,41,M,3,Técnico/Tecnólogo,Empleado,3160000.0,Referido,649.0,True,1,iOS,hash_895707,0,0,29,1059,9,7,1,1,6,1,4,0.7931034482758621,0.0344827586206896,142.20689655172413,0.1428571428571428,0.2618732755137304,"Medio
(15-35%)"
CR000866,CL00788,2024-01-24,Microcrédito,2750000,6,0.0344,515000,Web,900,0.163,Automática,Finalizado,0,0,11,0.8333333333333334,1,2023-03-08,Santander,Bucaramanga,41,M,3,Técnico/Tecnólogo,Empleado,3160000.0,Referido,649.0,True,1,iOS,hash_895707,0,0,29,1059,9,7,1,1,6,1,4,0.7931034482758621,0.0344827586206896,142.20689655172413,0.1428571428571428,0.2556515823203533,"Medio
(15-35%)"
CR000867,CL00788,2024-11-10,Avance de nómina,650000,9,0.0265,82000,Web,859,0.0259,Automática,Finalizado,0,0,0,1.0,0,2023-03-08,Santander,Bucaramanga,41,M,3,Técnico/Tecnólogo,Empleado,3160000.0,Referido,649.0,True,1,iOS,hash_895707,0,0,29,1059,9,7,1,1,6,1,4,0.7931034482758621,0.0344827586206896,142.20689655172413,0.1428571428571428,0.20622339821513921,"Medio
(15-35%)"
CR000868,CL00789,2025-07-07,Crédito consumo digital,3000000,6,0.0304,555000,App,892,0.2238,Automática,Finalizado,0,0,26,0.6666666666666666,2,2024-03-28,Bogotá D.C.,Bogotá,35,M,2,Técnico/Tecnólogo,Microempresario,2480000.0,Campaña digital,627.0,False,1,iOS,hash_635452,0,0,22,714,2,5,2,0,5,1,2,0.8181818181818182,0.0909090909090909,165.04545454545453,0.4,0.3024413878812733,"Medio
(15-35%)"
CR000869,CL00789,2026-01-27,Crédito consumo digital,1200000,12,0.0383,127000,App,889,0.0512,Automática,Activo,0,0,0,1.0,0,2024-03-28,Bogotá D.C.,Bogotá,35,M,2,Técnico/Tecnólogo,Microempresario,2480000.0,Campaña digital,627.0,False,1,iOS,hash_635452,0,0,22,714,2,5,2,0,5,1,2,0.8181818181818182,0.0909090909090909,165.04545454545453,0.4,0.20937045321376174,"Medio
(15-35%)"
CR000870,CL00789,2025-12-30,Crédito libre inversión,3600000,3,0.0321,1278000,Web,829,0.5153,Manual,Finalizado,0,0,23,0.6666666666666666,1,2024-03-28,Bogotá D.C.,Bogotá,35,M,2,Técnico/Tecnólogo,Microempresario,2480000.0,Campaña digital,627.0,False,1,iOS,hash_635452,0,0,22,714,2,5,2,0,5,1,2,0.8181818181818182,0.0909090909090909,165.04545454545453,0.4,0.36681973043686467,"Alto
(35-60%)"
CR000871,CL00790,2024-06-04,Crédito consumo digital,3100000,18,0.0298,225000,Web,819,0.0563,Automática,Mora severa,0,1,117,0.8333333333333334,1,2024-02-05,Bogotá D.C.,Bogotá,19,F,4,Posgrado,Independiente,4000000.0,Aliado comercial,564.0,True,2,Android,hash_711889,0,0,7,726,2,1,0,0,0,1,1,0.8571428571428571,0.0,150.0,0.0,0.5648067636145234,"Alto
(35-60%)"
CR000872,CL00791,2025-12-16,Crédito consumo digital,400000,6,0.0208,72000,Aliado,780,0.0439,Automática,Activo,0,0,0,1.0,0,2025-06-30,Meta,Villavicencio,40,M,2,Universitario,Conductor/Repartidor,1640000.0,App orgánico,450.0,False,0,Web,hash_474684,0,0,8,219,0,2,5,0,0,1,0,0.875,0.125,146.0,2.5,0.5082407784887396,"Alto
(35-60%)"
CR000873,CL00792,2025-04-19,Crédito consumo digital,1250000,24,0.0328,76000,App,900,0.0226,Automática,Activo,0,0,0,1.0,0,2024-07-26,Valle del Cauca,Cali,38,M,2,Posgrado,Empleado,3360000.0,App orgánico,574.0,False,3,Android,hash_833709,0,0,8,444,1,1,1,0,2,1,1,0.75,0.125,98.875,1.0,0.2634906169025267,"Medio
(15-35%)"
CR000874,CL00793,2025-11-05,Crédito consumo digital,2900000,6,0.0352,545000,Aliado,900,0.1359,Automática,Activo,0,0,0,0.8333333333333334,0,2024-05-19,Valle del Cauca,Cali,39,M,3,Universitario,Empleado,4010000.0,Call center,794.0,True,2,iOS,hash_526542,0,0,13,568,6,1,2,0,3,0,1,0.8461538461538461,0.0769230769230769,173.15384615384616,2.0,0.1494007183719825,"Bajo
(< 15%)"
CR000875,CL00794,2025-06-11,Crédito consumo digital,3900000,9,0.0335,509000,Aliado,898,0.1018,Automática,Mora severa,0,1,116,0.6666666666666666,2,2024-03-29,Bogotá D.C.,Bogotá,23,M,2,Técnico/Tecnólogo,Empleado,5000000.0,Campaña digital,670.0,True,0,iOS,hash_858339,0,0,6,555,1,0,0,0,3,0,2,0.6666666666666666,0.0,152.66666666666666,0.0,0.3361341615607708,"Medio
(15-35%)"
CR000876,CL00795,2026-02-05,Crédito consumo digital,2150000,24,0.0228,117000,App,843,0.043,Automática,Activo,0,0,0,0.6666666666666666,0,2024-08-29,Tolima,Ibagué,25,M,4,Técnico/Tecnólogo,Empleado,2720000.0,Campaña digital,521.0,True,1,Android,hash_141559,0,0,11,589,5,0,2,0,3,0,1,0.9090909090909092,0.0,161.0909090909091,0.0,0.4282036850812679,"Alto
(35-60%)"
CR000877,CL00796,2025-07-07,Crédito consumo digital,1100000,6,0.0321,205000,App,756,0.0798,Automática,Finalizado,0,0,0,1.0,0,2025-06-01,Bogotá D.C.,Bogotá,47,M,1,Bachiller,Empleado,2950000.0,Campaña digital,507.0,False,0,iOS,hash_265426,0,0,8,256,2,1,0,0,1,0,2,0.5,0.25,157.25,0.0,0.4957439546863482,"Alto
(35-60%)"
CR000878,CL00798,2025-02-23,Crédito consumo digital,1300000,18,0.0213,88000,App,900,0.0553,Automática,Activo,0,0,28,0.8333333333333334,1,2024-08-05,Bolívar,Cartagena,43,M,2,Posgrado,Independiente,1590000.0,Call center,548.0,False,0,Android,hash_344955,0,0,8,490,1,1,2,0,2,2,0,0.625,0.375,170.375,2.0,0.446444506774742,"Alto
(35-60%)"
CR000879,CL00799,2025-04-17,Crédito consumo digital,750000,6,0.0373,142000,App,876,0.0714,Automática,Finalizado,0,0,0,1.0,0,2024-03-08,Meta,Villavicencio,36,M,4,Bachiller,Pensionado,1990000.0,Referido,577.0,False,0,iOS,hash_926064,0,0,15,686,5,4,1,1,4,0,0,0.7333333333333333,0.2,141.2,0.25,0.33882966879256976,"Medio
(15-35%)"
CR000880,CL00799,2025-08-18,Crédito consumo digital,1300000,9,0.0216,161000,App,776,0.0809,Automática,Activo,0,0,0,1.0,0,2024-03-08,Meta,Villavicencio,36,M,4,Bachiller,Pensionado,1990000.0,Referido,577.0,False,0,iOS,hash_926064,0,0,15,686,5,4,1,1,4,0,0,0.7333333333333333,0.2,141.2,0.25,0.41466575963724206,"Alto
(35-60%)"
CR000881,CL00801,2025-03-10,Crédito consumo digital,250000,9,0.0388,33000,App,767,0.0413,Automática,Finalizado,0,0,0,1.0,0,2023-05-18,Bogotá D.C.,Bogotá,45,M,1,Universitario,Pensionado,800000.0,Campaña digital,489.0,True,0,iOS,hash_186728,0,0,15,1016,3,1,4,0,4,0,3,0.8,0.0,194.4,4.0,0.554541242177957,"Alto
(35-60%)"
CR000882,CL00801,2025-10-11,Crédito consumo digital,900000,3,0.0383,323000,App,732,0.4037,Manual,Finalizado,0,0,5,0.3333333333333333,2,2023-05-18,Bogotá D.C.,Bogotá,45,M,1,Universitario,Pensionado,800000.0,Campaña digital,489.0,True,0,iOS,hash_186728,0,0,15,1016,3,1,4,0,4,0,3,0.8,0.0,194.4,4.0,0.5857685323142632,"Alto
(35-60%)"
CR000883,CL00801,2023-09-10,Crédito libre inversión,1650000,6,0.0295,304000,Aliado,744,0.38,Manual,Mora moderada,0,1,35,0.5,3,2023-05-18,Bogotá D.C.,Bogotá,45,M,1,Universitario,Pensionado,800000.0,Campaña digital,489.0,True,0,iOS,hash_186728,0,0,15,1016,3,1,4,0,4,0,3,0.8,0.0,194.4,4.0,0.723477860873595,"Muy alto
(> 60%)"
CR000884,CL00802,2025-07-13,Microcrédito,2100000,9,0.0274,266000,Call center,821,0.1209,Automática,Mora severa,0,1,86,0.8333333333333334,1,2023-11-03,Antioquia,Medellín,31,M,2,Bachiller,Empleado,2200000.0,Campaña digital,578.0,False,0,Android,hash_118225,0,0,16,756,4,3,3,1,2,1,2,0.6875,0.125,156.375,1.0,0.583081728681094,"Alto
(35-60%)"
CR000885,CL00802,2023-12-15,Microcrédito,1450000,3,0.0441,527000,Web,748,0.2395,Automática,Finalizado,0,0,27,0.6666666666666666,1,2023-11-03,Antioquia,Medellín,31,M,2,Bachiller,Empleado,2200000.0,Campaña digital,578.0,False,0,Android,hash_118225,0,0,16,756,4,3,3,1,2,1,2,0.6875,0.125,156.375,1.0,0.5197087248060622,"Alto
(35-60%)"
